"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Austin Rivers",2020,27,"SG","HOU",68,0.421,0.356,0.498,0.517,0.703,203085,23.4,3.1,7.4,1.4,4,1.7,3.4,1.1,1.6,0.4,2.2,2.6,1.7,0.7,0.1,0.7,1.9,8.8,1594,10.4,0.542,0.539,0.222,0.018,0.098,0.058,0.1,0.014,0.5,0.083,0.156,1.2,1.2,2.4,0.072,-2.1,-0.4,-2.5,-0.2,1594,211,501,96,270,115,231,78,111,27,148,175,113,49,10,50,129,596
"Duncan Robinson",2020,25,"SG","MIA",73,0.47,0.446,0.654,0.667,0.931,1629130,29.7,4.4,9.4,3.7,8.3,0.7,1.1,0.9,1,0.1,3,3.2,1.4,0.5,0.3,1,2.6,13.5,2166,13.1,0.684,0.882,0.105,0.5,0.11,0.06,0.071,0.8,0.9,0.089,0.16,3.7,1.6,5.3,0.118,1.5,-1,0.5,1.3,2166,323,687,270,606,53,81,67,72,10,222,232,102,35,19,70,193,983
"Terrence Ross",2020,28,"SG","ORL",69,0.403,0.351,0.48,0.508,0.853,203082,27.4,4.9,12.3,2.6,7.3,2.4,5,2.3,2.7,0.2,3,3.2,1.2,1.1,0.3,1,1.6,14.7,1889,14,0.548,0.596,0.217,0.7,0.123,0.063,0.068,0.02,0.011,0.07,0.228,1.1,2,3,0.077,-0.1,-0.3,-0.4,0.8,1889,341,846,177,504,164,342,157,184,13,209,222,82,77,24,70,109,1016
"Tomas Satoransky",2020,28,"SG","CHI",65,0.43,0.322,0.491,0.488,0.876,203107,28.9,3.6,8.5,1,3.1,2.7,5.4,1.6,1.9,1.2,2.7,3.9,5.4,1.2,0.1,2,2.1,9.9,1878,13.5,0.533,0.361,0.22,0.043,0.11,0.075,0.271,0.021,0.4,0.177,0.167,1.8,1.7,3.5,0.09,-1.1,-0.2,-1.2,0.4,1878,237,551,64,199,173,352,106,121,76,178,254,354,80,7,130,135,644
"Landry Shamet",2020,22,"SG","LAC",53,0.404,0.375,0.495,0.546,0.855,1629013,27.4,3,7.4,2.1,5.6,0.9,1.8,1.2,1.4,0.1,1.8,1.9,1.9,0.4,0.2,0.8,2.7,9.3,1452,8.5,0.58,0.757,0.194,0.4,0.066,0.036,0.091,0.7,0.6,0.09,0.134,1.5,1.1,2.6,0.086,-1.8,-0.3,-2.1,0,1452,158,391,111,296,47,95,65,76,6,94,100,99,20,10,42,142,492
"Marial Shayok",2020,24,"SG","PHI",4,0.25,0.333,0.167,0.333,0.75,1629621,7,0.8,3,0.5,1.5,0.3,1.5,0.8,1,0.3,1.5,1.8,0.3,0,0.3,0.8,1,2.8,28,1.4,0.4,0.5,0.333,0.039,0.237,0.138,0.048,0,0.03,0.179,0.258,-0.1,0,-0.1,-0.13,-9.3,-3.7,-13,-0.1,28,3,12,2,6,1,6,3,4,1,6,7,1,0,1,3,4,11
"Anfernee Simons",2020,20,"SG","POR",70,0.399,0.332,0.448,0.469,0.826,1629014,20.7,3.1,7.7,1.1,3.2,2,4.4,1.1,1.3,0.4,1.8,2.2,1.4,0.4,0.1,0.9,1.9,8.3,1449,9,0.502,0.422,0.172,0.018,0.091,0.055,0.092,0.9,0.6,0.096,0.187,0,0.1,0.2,0.005,-2.6,-1.9,-4.5,-0.9,1449,214,536,75,226,139,310,76,92,25,127,152,97,26,10,61,135,579
"Marcus Smart",2020,25,"SG","BOS",60,0.375,0.347,0.415,0.476,0.836,203935,32,4.3,11.4,2.3,6.6,2,4.8,2.1,2.5,0.7,3.1,3.8,4.9,1.7,0.5,1.7,2.7,12.9,1919,13.8,0.518,0.579,0.223,0.024,0.101,0.063,0.211,0.025,0.014,0.121,0.189,1.7,2.8,4.5,0.112,0,1.4,1.4,1.6,1919,256,682,137,395,119,287,127,152,42,183,225,291,101,29,103,162,776
"JR Smith",2020,34,"SG","LAL",6,0.318,0.091,0.545,0.341,0.01,2747,13.2,1.2,3.7,0.2,1.8,1,1.8,0.3,0.3,0,0.8,0.8,0.5,0.2,0,0.7,0.8,2.8,79,0,0.372,0.5,0.091,0,0.069,0.035,0.048,0.6,0,0.149,0.143,-0.2,0.1,-0.1,-0.077,-7.8,-2,-9.8,-0.2,79,7,22,1,11,6,11,2,2,0,5,5,3,1,0,4,5,17
"Edmond Sumner",2020,24,"SG","IND",31,0.43,0.264,0.528,0.479,0.552,1628410,14.4,2,4.6,0.5,1.7,1.5,2.9,0.5,0.9,0.4,1.1,1.5,1.8,0.5,0.3,0.7,1.4,4.9,447,10.1,0.491,0.373,0.204,0.027,0.085,0.056,0.167,0.016,0.018,0.124,0.173,-0.1,0.5,0.4,0.047,-3.1,0.2,-2.9,-0.1,447,61,142,14,53,47,89,16,29,11,35,46,55,15,9,22,44,152
"Garrett Temple",2020,33,"SG","BRK",62,0.378,0.329,0.473,0.486,0.805,202066,27.9,3.6,9.5,2,6.2,1.5,3.2,1.1,1.4,0.5,3,3.5,2.5,0.8,0.5,1,1.7,10.3,1730,10.5,0.513,0.658,0.148,0.018,0.111,0.065,0.128,0.013,0.014,0.09,0.166,0.7,1.7,2.4,0.066,-1.4,0.3,-1.1,0.4,1730,222,587,127,386,95,201,70,87,29,189,218,156,49,29,62,108,641
"Khyri Thomas",2020,23,"SG","DET",8,0.294,0.357,0,0.441,0.5,1629017,7.6,0.6,2.1,0.6,1.8,0,0.4,0.3,0.5,0.1,0,0.1,0.4,0.4,0,0.4,1.1,2.1,61,3.1,0.453,0.824,0.235,0.018,0,0.9,0.067,0.024,0,0.138,0.156,-0.1,0,0,-0.038,-6.2,-1.7,-7.9,-0.1,61,5,17,5,14,0,3,2,4,1,0,1,3,3,0,3,9,17
"Matt Thomas",2020,25,"SG","TOR",41,0.487,0.475,0.51,0.643,0.75,1629744,10.7,1.8,3.7,1.1,2.4,0.6,1.2,0.2,0.3,0.2,1.3,1.5,0.5,0.2,0,0.4,0.9,4.9,440,13.3,0.65,0.66,0.08,0.022,0.122,0.073,0.075,0.011,0.2,0.093,0.166,0.7,0.6,1.2,0.133,1,0.1,1.1,0.3,440,73,150,47,99,26,51,9,12,9,52,61,22,10,1,16,38,202
"Matisse Thybulle",2020,22,"SG","PHI",65,0.423,0.357,0.519,0.528,0.61,1629680,19.8,1.7,4.1,0.9,2.4,0.9,1.7,0.4,0.6,0.7,1,1.6,1.2,1.4,0.7,0.8,2.2,4.7,1287,10,0.539,0.592,0.155,0.038,0.054,0.046,0.08,0.035,0.031,0.153,0.112,0.3,2,2.3,0.086,-2.8,3.1,0.3,0.8,1287,112,265,56,157,56,108,25,41,44,63,107,79,94,47,51,141,305
"Juan Toscano-Anderson",2020,26,"SG","GSW",13,0.46,0.348,0.525,0.524,0.6,1629308,20.9,2.2,4.8,0.6,1.8,1.6,3.1,0.2,0.4,0.7,3.3,4,2,1,0.4,1.2,2.3,5.3,272,9.4,0.529,0.365,0.079,0.035,0.178,0.104,0.138,0.023,0.017,0.197,0.127,-0.1,0.2,0.2,0.03,-4.1,0.5,-3.6,-0.1,272,29,63,8,23,21,40,3,5,9,43,52,26,13,5,16,30,69
"Allonzo Trier",2020,24,"SG","NYK",24,0.481,0.358,0.604,0.571,0.791,1629019,12.1,2.1,4.4,0.8,2.2,1.3,2.2,1.4,1.8,0.3,1,1.2,1.2,0.1,0.2,0.9,1.2,6.5,291,14.5,0.62,0.5,0.406,0.021,0.087,0.053,0.148,0.5,0.013,0.15,0.214,0.5,0.1,0.5,0.087,1,-1.4,-0.4,0.1,291,51,106,19,53,32,53,34,43,6,23,29,28,3,4,22,29,155
"Rayjon Tucker",2020,22,"SG","UTA",20,0.465,0.176,0.654,0.5,0.826,1629730,8.1,1,2.2,0.2,0.9,0.9,1.3,1,1.2,0.2,0.9,1,0.3,0.1,0.1,0.4,0.5,3.1,161,9.7,0.584,0.395,0.535,0.021,0.112,0.068,0.044,0.3,0.5,0.131,0.166,0.1,0.1,0.2,0.063,-3.8,-2.2,-6.1,-0.2,161,20,43,3,17,17,26,19,23,3,17,20,5,1,1,8,10,62
"Evan Turner",2020,31,"SG","ATL",19,0.373,0,0.403,0.373,0.857,202323,13.2,1.3,3.5,0,0.3,1.3,3.3,0.6,0.7,0.4,1.6,2,2,0.5,0.4,1.4,1.1,3.3,251,6.8,0.424,0.075,0.209,0.034,0.13,0.082,0.206,0.017,0.027,0.262,0.164,-0.5,0.1,-0.3,-0.064,-4.9,-0.7,-5.5,-0.2,251,25,67,0,5,25,62,12,14,8,30,38,38,9,8,26,20,62
"Fred VanVleet",2020,25,"SG","TOR",54,0.413,0.39,0.434,0.507,0.848,1627832,35.7,5.9,14.3,2.7,6.9,3.2,7.4,3.1,3.7,0.3,3.4,3.8,6.6,1.9,0.3,2.2,2.4,17.6,1928,16.3,0.553,0.484,0.256,0.01,0.099,0.056,0.277,0.025,0.9,0.123,0.217,2.8,3.1,5.8,0.145,1.3,1.4,2.7,2.3,1928,319,773,146,374,173,399,168,198,18,185,203,357,100,17,121,132,952
"Lonnie Walker IV",2020,21,"SG","SAS",61,0.426,0.406,0.434,0.483,0.721,1629022,16.2,2.5,5.9,0.7,1.7,1.8,4.2,0.7,1,0.4,1.9,2.3,1.1,0.5,0.2,0.7,1.3,6.4,988,10.5,0.507,0.283,0.171,0.025,0.127,0.076,0.096,0.015,0.012,0.103,0.187,-0.2,0.6,0.3,0.016,-2.5,-1,-3.5,-0.4,988,152,357,41,101,111,256,44,61,23,116,139,68,32,14,44,78,389
"Tyrone Wallace",2020,25,"SG","ATL",14,0.318,0.067,0.448,0.33,0.647,1627820,11.4,1,3.1,0.1,1.1,0.9,2.1,0.8,1.2,0.2,1.4,1.6,0.9,0.5,0.1,0.7,1.4,2.9,160,3.9,0.389,0.341,0.386,0.02,0.13,0.074,0.109,0.02,0.5,0.163,0.16,-0.3,0.1,-0.2,-0.075,-7.8,-1,-8.7,-0.3,160,14,44,1,15,13,29,11,17,3,19,22,13,7,1,10,19,40
"Quinndary Weatherspoon",2020,23,"SG","SAS",11,0.294,0.2,0.333,0.324,0.5,1629683,7.1,0.5,1.5,0.1,0.5,0.4,1.1,0.1,0.2,0.1,0.5,0.6,1,0.3,0.1,0.5,0.7,1.1,78,3.2,0.336,0.294,0.118,0.014,0.083,0.048,0.175,0.018,0.011,0.219,0.127,-0.2,0,-0.1,-0.071,-6.4,-1,-7.4,-0.1,78,5,17,1,5,4,12,1,2,1,6,7,11,3,1,5,8,12
"Derrick White",2020,25,"SG","SAS",68,0.458,0.366,0.518,0.53,0.853,1628401,24.7,3.7,8.1,1.2,3.2,2.6,4.9,2.6,3.1,0.5,2.8,3.3,3.5,0.6,0.9,1.3,2.2,11.3,1677,16.4,0.593,0.391,0.382,0.023,0.121,0.072,0.2,0.013,0.031,0.121,0.189,3.1,1.1,4.2,0.119,1.2,0.1,1.3,1.4,1677,253,552,79,216,174,336,180,211,35,188,223,241,44,59,89,152,765
"Justise Winslow",2020,23,"SG","MIA",11,0.388,0.222,0.431,0.411,0.667,1626159,32,4.5,11.7,0.5,2.5,4,9.3,1.6,2.5,1.5,5.2,6.6,4,0.6,0.5,2.2,3.5,11.3,352,8.5,0.44,0.209,0.209,0.053,0.175,0.116,0.187,0.01,0.014,0.146,0.206,-0.4,0.4,0,-0.004,-3.5,-0.1,-3.6,-0.1,352,50,129,6,27,44,102,18,27,16,57,73,44,7,5,24,38,124
"Ty-Shon Alexander",2021,22,"SG","PHO",15,0.25,0.222,0.333,0.333,0.5,1630234,3.1,0.2,0.8,0.1,0.6,0.1,0.2,0.1,0.1,0.1,0.5,0.7,0.4,0,0.1,0.2,0.1,0.6,47,4.2,0.349,0.75,0.167,0.049,0.19,0.121,0.154,0,0.019,0.189,0.15,-0.1,0,0,-0.048,-4.8,-1.7,-6.5,-0.1,47,3,12,2,9,1,3,1,2,2,8,10,6,0,1,3,2,9
"Nickeil Alexander-Walker",2021,22,"SG","NOP",46,0.419,0.347,0.485,0.502,0.727,1629638,21.9,4.2,10,1.7,4.8,2.5,5.2,1,1.4,0.3,2.8,3.1,2.2,1,0.5,1.5,1.9,11,1007,12.5,0.522,0.478,0.144,0.014,0.141,0.078,0.147,0.022,0.021,0.124,0.232,-0.3,1,0.7,0.035,-1.4,0.1,-1.3,0.2,1007,192,458,76,219,116,239,48,66,13,131,144,102,47,22,69,88,508
"Grayson Allen",2021,25,"SG","MEM",50,0.418,0.391,0.471,0.547,0.868,1628960,25.2,3.5,8.3,2.1,5.5,1.3,2.8,1.6,1.8,0.4,2.8,3.2,2.2,0.9,0.2,1,1.4,10.6,1259,12.8,0.586,0.662,0.22,0.016,0.12,0.067,0.115,0.017,0.6,0.096,0.168,1.5,1.2,2.7,0.101,-0.2,0.1,-0.2,0.6,1259,173,414,107,274,66,140,79,91,19,141,160,108,46,8,48,71,532
"Dwayne Bacon",2021,25,"SG","ORL",72,0.402,0.285,0.449,0.443,0.824,1628407,25.7,4.1,10.1,0.8,2.9,3.2,7.2,2,2.4,0.4,2.7,3.1,1.3,0.6,0.1,0.6,1.4,10.9,1853,9.9,0.49,0.285,0.242,0.017,0.112,0.063,0.079,0.012,0.2,0.054,0.198,-0.3,0.9,0.5,0.013,-3.7,-1.4,-5.1,-1.5,1853,292,726,59,207,233,519,145,176,31,193,224,93,45,5,46,103,788
"Desmond Bane",2021,22,"SG","MEM",68,0.469,0.432,0.513,0.586,0.816,1630217,22.3,3.4,7.3,1.7,4,1.7,3.4,0.6,0.7,0.5,2.6,3.1,1.7,0.6,0.2,0.9,1.8,9.2,1519,12.2,0.6,0.543,0.098,0.021,0.126,0.073,0.106,0.013,0.9,0.102,0.161,1.6,1.3,2.9,0.093,-0.6,-0.2,-0.8,0.5,1519,234,499,117,271,117,228,40,49,31,179,210,118,41,16,59,125,625
"RJ Barrett",2021,20,"SG","NYK",72,0.441,0.401,0.457,0.499,0.746,1629628,34.9,6.5,14.7,1.7,4.3,4.8,10.4,2.9,3.8,0.9,4.8,5.8,3,0.7,0.3,1.9,2.6,17.6,2511,13.4,0.535,0.292,0.26,0.03,0.148,0.089,0.138,0.011,0.8,0.105,0.234,0.9,3.1,4.1,0.078,-0.9,-0.3,-1.2,0.5,2511,467,1060,124,309,343,751,206,276,68,346,414,217,53,20,139,188,1264
"Bradley Beal",2021,27,"SG","WAS",60,0.485,0.349,0.535,0.532,0.889,203078,35.8,11.2,23,2.2,6.2,9,16.8,6.8,7.7,1.2,3.5,4.7,4.4,1.2,0.4,3.1,2.3,31.3,2147,22.7,0.593,0.27,0.332,0.036,0.104,0.07,0.213,0.015,0.9,0.106,0.341,4.2,1.7,5.9,0.132,4.8,-1.4,3.4,2.9,2147,670,1382,130,373,540,1009,408,459,72,211,283,265,69,22,187,140,1878
"Malik Beasley",2021,24,"SG","MIN",37,0.44,0.399,0.487,0.547,0.85,1627736,32.8,7.1,16.2,3.5,8.7,3.7,7.5,1.8,2.2,0.8,3.6,4.4,2.4,0.8,0.2,1.6,1.7,19.6,1214,14.6,0.57,0.535,0.133,0.024,0.124,0.072,0.116,0.012,0.5,0.086,0.24,0.9,0.4,1.3,0.053,1.6,-1.8,-0.2,0.6,1214,264,600,128,321,136,279,68,80,28,134,162,88,30,7,60,62,724
"Eric Bledsoe",2021,31,"SG","NOP",71,0.421,0.341,0.496,0.503,0.687,202339,29.7,4.3,10.3,1.7,5,2.6,5.3,1.9,2.7,0.4,3,3.4,3.8,0.8,0.3,1.6,1.6,12.2,2111,11.5,0.533,0.486,0.267,0.015,0.111,0.063,0.173,0.012,0.011,0.123,0.185,1.1,1.3,2.3,0.053,-1.2,-0.9,-2,0,2111,307,730,121,355,186,375,134,195,29,215,244,268,55,24,114,112,869
"Bogdan Bogdanovic",2021,28,"SG","ATL",44,0.473,0.438,0.522,0.602,0.909,203992,29.7,6.1,12.8,3.3,7.6,2.8,5.3,0.9,1,0.5,3.2,3.6,3.3,1.1,0.3,1.2,2.3,16.4,1305,17.6,0.616,0.589,0.078,0.017,0.115,0.067,0.176,0.018,0.9,0.085,0.213,2.8,1.1,3.9,0.142,3.3,0.3,3.6,1.8,1305,267,565,146,333,121,232,40,44,20,140,160,147,49,13,54,99,720
"Devin Booker",2021,24,"SG","PHO",67,0.484,0.34,0.543,0.533,0.867,1626164,33.9,9.3,19.2,1.9,5.5,7.4,13.7,5.1,5.9,0.5,3.7,4.2,4.3,0.8,0.2,3.1,2.7,25.6,2270,19.2,0.587,0.288,0.305,0.017,0.121,0.07,0.206,0.012,0.6,0.124,0.327,2.9,2,4.9,0.104,1.7,-1.4,0.3,1.3,2270,623,1287,126,371,497,916,340,392,34,247,281,289,53,16,207,181,1712
"Armoni Brooks",2021,22,"SG","HOU",20,0.406,0.382,0.514,0.563,0.583,1629717,26,3.9,9.6,3,7.9,0.9,1.8,0.4,0.6,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,11.2,520,10.4,0.565,0.818,0.063,0.02,0.124,0.07,0.087,0.011,0.9,0.1,0.179,0.1,0.2,0.3,0.03,-1.1,-2.1,-3.2,-0.2,520,78,192,60,157,18,35,7,12,10,58,68,30,12,5,22,34,223
"Charles Brown Jr.",2021,23,"SG","OKC",9,0.302,0.238,0.364,0.36,0.9,0,16.9,1.4,4.8,0.6,2.3,0.9,2.4,1,1.1,0.3,1.6,1.9,1,0.4,0.2,0.7,2.1,4.4,152,4.1,0.422,0.488,0.233,0.02,0.097,0.058,0.082,0.013,0.012,0.112,0.149,-0.2,0.1,-0.1,-0.032,-7.4,-1.3,-8.7,-0.3,152,13,43,5,21,8,22,9,10,3,14,17,9,4,2,6,19,40
"Jaylen Brown",2021,24,"SG","BOS",58,0.484,0.397,0.536,0.558,0.764,1627759,34.5,9.3,19.2,2.8,7.1,6.5,12.1,3.3,4.3,1.2,4.8,6,3.4,1.2,0.6,2.7,2.9,24.7,1999,19.9,0.586,0.37,0.225,0.039,0.155,0.097,0.165,0.018,0.015,0.115,0.297,2.8,2,4.8,0.115,3.2,-0.7,2.5,2.3,1999,538,1111,163,411,375,700,191,250,71,276,347,195,72,32,158,168,1430
"Sterling Brown",2021,25,"SG","HOU",51,0.448,0.423,0.492,0.584,0.806,1628425,24.1,2.9,6.6,1.8,4.2,1.2,2.4,0.5,0.6,0.7,3.6,4.4,1.4,0.7,0.2,0.8,1.9,8.2,1229,11.1,0.597,0.642,0.093,0.032,0.168,0.097,0.084,0.015,0.9,0.105,0.135,1,0.8,1.8,0.071,-1.6,0,-1.6,0.1,1229,150,335,91,215,59,120,25,31,38,186,224,72,38,12,41,97,416
"Elijah Bryant",2021,25,"SG","MIL",1,0.462,0.2,0.625,0.5,0.01,1629091,32,6,13,1,5,5,8,3,3,2,4,6,3,0,1,4,4,16,32,10.6,0.559,0.385,0.231,0.068,0.127,0.099,0.126,0,0.028,0.218,0.24,0,0,0,0.008,-3.9,-3.4,-7.3,0,32,6,13,1,5,5,8,3,3,2,4,6,3,0,1,4,4,16
"Alec Burks",2021,29,"SG","NYK",49,0.42,0.415,0.425,0.522,0.856,202692,25.6,4.3,10.2,2.1,5,2.2,5.2,2.1,2.4,0.4,4.2,4.6,2.2,0.6,0.3,1,2.1,12.7,1255,14.8,0.564,0.492,0.236,0.018,0.176,0.098,0.132,0.012,0.011,0.082,0.213,1.5,1.8,3.3,0.126,0.9,0.6,1.5,1.1,1255,210,500,102,246,108,254,101,118,21,206,227,107,31,14,49,102,623
"Kentavious Caldwell-Pope",2021,27,"SG","LAL",67,0.431,0.41,0.46,0.549,0.866,203484,28.4,3.3,7.6,1.8,4.4,1.5,3.2,1.4,1.7,0.4,2.3,2.7,1.9,0.9,0.4,1,1.7,9.7,1902,10.7,0.588,0.579,0.221,0.016,0.089,0.053,0.092,0.016,0.012,0.106,0.142,1.6,2.6,4.2,0.107,-1.6,1,-0.5,0.7,1902,218,506,120,293,98,213,97,112,27,152,179,127,62,26,66,114,653
"Michael Carter-Williams",2021,29,"SG","ORL",31,0.389,0.246,0.431,0.417,0.613,203487,25.8,3.4,8.7,0.5,2,2.9,6.7,1.6,2.6,1.3,3.2,4.5,4.2,0.8,0.5,2.2,2.6,8.8,800,9.5,0.449,0.226,0.296,0.049,0.134,0.09,0.243,0.015,0.019,0.184,0.202,-1.1,0.6,-0.5,-0.028,-4.6,-0.2,-4.8,-0.6,800,105,270,15,61,90,209,49,80,39,100,139,129,25,17,69,81,274
"Jordan Clarkson",2021,28,"SG","UTA",68,0.425,0.347,0.523,0.522,0.896,203903,26.7,6.7,15.8,3.1,8.8,3.7,7,1.9,2.1,0.7,3.3,4,2.5,0.9,0.1,1.7,1.6,18.4,1818,17.1,0.549,0.557,0.134,0.029,0.127,0.08,0.153,0.016,0.4,0.092,0.297,1.7,2.5,4.2,0.111,1.8,-0.4,1.4,1.6,1818,457,1075,208,599,249,476,129,144,47,227,274,168,61,10,115,110,1251
"Amir Coffey",2021,23,"SG","LAC",44,0.437,0.411,0.468,0.549,0.711,1629599,9,1,2.3,0.5,1.3,0.5,1.1,0.6,0.9,0.2,0.8,1,0.5,0.2,0,0.3,0.7,3.2,394,10.1,0.585,0.544,0.369,0.029,0.094,0.063,0.074,0.013,0,0.111,0.151,0.4,0.3,0.7,0.085,-1.9,-0.1,-2,0,394,45,103,23,56,22,47,27,38,10,34,44,22,10,0,15,30,140
"Pat Connaughton",2021,28,"SG","MIL",69,0.434,0.371,0.583,0.565,0.775,1626192,22.8,2.4,5.6,1.5,3.9,1,1.7,0.4,0.6,0.9,3.9,4.8,1.2,0.7,0.3,0.5,1.4,6.8,1575,11.3,0.578,0.703,0.103,0.044,0.173,0.111,0.063,0.015,0.013,0.075,0.116,1.8,1.7,3.5,0.108,-0.5,0.5,0,0.8,1575,168,387,101,272,67,115,31,40,63,269,332,81,49,23,33,99,468
"Jarrett Culver",2021,21,"SG","MIN",34,0.411,0.245,0.487,0.449,0.604,1629633,14.7,2,4.9,0.4,1.6,1.6,3.4,0.9,1.4,1,2.1,3.1,0.7,0.5,0.3,0.8,1.7,5.3,499,8.8,0.476,0.315,0.286,0.071,0.158,0.113,0.068,0.016,0.016,0.129,0.182,-0.4,0.3,-0.1,-0.006,-4.5,-1.1,-5.6,-0.5,499,69,168,13,53,56,115,29,48,34,70,104,24,17,9,28,58,180
"Seth Curry",2021,30,"SG","PHI",57,0.467,0.45,0.485,0.582,0.896,203552,28.7,4.5,9.7,2.2,4.9,2.3,4.8,1.2,1.4,0.2,2.2,2.4,2.7,0.8,0.1,1.1,1.7,12.5,1638,12.9,0.607,0.507,0.139,0.7,0.083,0.046,0.136,0.013,0.4,0.1,0.171,2.3,1.7,4,0.118,0.1,-0.4,-0.3,0.7,1638,258,552,126,280,132,272,69,77,10,126,136,155,44,8,65,96,711
"Nate Darling",2021,22,"SG","CHO",7,0.286,0.286,0,0.429,0.01,1630268,3.7,0.3,1,0.3,1,0,0,0.4,0.4,0.1,0,0.1,0.1,0,0.1,0.1,0.1,1.3,26,8.2,0.541,0.01,0.429,0.041,0,0.021,0.051,0,0.038,0.107,0.154,0,0,0,0.038,-1.5,-2.5,-4,0,26,2,7,2,7,0,0,3,3,1,0,1,1,0,1,1,1,9
"Spencer Dinwiddie",2021,27,"SG","BRK",3,0.375,0.286,0.444,0.438,0.01,203915,21.3,2,5.3,0.7,2.3,1.3,3,2,2,0,4.3,4.3,3,0.7,0.3,1.7,1.3,6.7,64,10.1,0.536,0.438,0.375,0,0.213,0.112,0.176,0.015,0.014,0.212,0.161,0,0.1,0.1,0.045,-2.4,2.6,0.2,0,64,6,16,2,7,4,9,6,6,0,13,13,9,2,1,5,4,20
"Donte DiVincenzo",2021,24,"SG","MIL",66,0.42,0.379,0.475,0.528,0.718,1628978,27.5,3.8,9.1,2,5.2,1.8,3.9,0.8,1.1,1.2,4.5,5.8,3.1,1.1,0.2,1.4,1.7,10.4,1814,13,0.542,0.574,0.118,0.049,0.167,0.11,0.142,0.019,0.7,0.125,0.167,1.5,2.1,3.6,0.095,-0.2,0.4,0.2,1,1814,253,603,131,346,122,257,51,71,81,299,380,203,72,15,91,112,688
"Luguentz Dort",2021,21,"SG","OKC",52,0.387,0.343,0.432,0.475,0.744,1629652,29.7,4.8,12.3,2.2,6.3,2.6,6,2.3,3.2,0.7,2.9,3.6,1.7,0.9,0.4,1.5,2.6,14,1543,10.1,0.513,0.515,0.257,0.025,0.103,0.064,0.088,0.014,0.011,0.1,0.217,-0.6,1,0.3,0.011,-2.6,-0.9,-3.5,-0.6,1543,247,639,113,329,134,310,122,164,38,151,189,88,45,19,79,134,729
"Damyean Dotson",2021,26,"SG","CLE",46,0.406,0.289,0.545,0.485,0.667,1628422,19.7,2.6,6.4,1,3.5,1.6,2.9,0.5,0.8,0.1,1.9,2,2,0.3,0.1,0.9,0.9,6.7,907,8.1,0.499,0.543,0.123,0.6,0.111,0.057,0.151,0.9,0.4,0.12,0.169,-0.4,0.3,0,-0.002,-3.4,-1.4,-4.8,-0.6,907,119,293,46,159,73,134,24,36,5,88,93,91,16,4,42,42,308
"PJ Dozier",2021,24,"SG","DEN",50,0.417,0.315,0.49,0.483,0.636,1628408,21.8,3,7.1,0.9,3,2,4.1,0.8,1.3,0.7,2.9,3.6,1.8,0.6,0.4,0.9,1.7,7.7,1088,10.4,0.501,0.42,0.186,0.037,0.153,0.095,0.112,0.014,0.02,0.107,0.172,0.1,1.1,1.1,0.051,-2.3,-0.4,-2.6,-0.2,1088,148,355,47,149,101,206,42,66,35,147,182,92,31,22,46,86,385
"Anthony Edwards",2021,19,"SG","MIN",72,0.417,0.329,0.483,0.488,0.776,1630162,32.1,7,16.8,2.4,7.2,4.6,9.6,2.9,3.8,0.8,3.8,4.7,2.9,1.1,0.5,2.2,1.8,19.3,2314,13.9,0.523,0.429,0.225,0.027,0.135,0.079,0.146,0.017,0.013,0.107,0.27,-0.6,1.4,0.8,0.017,-0.4,-1.7,-2.1,-0.1,2314,505,1211,171,520,334,691,211,272,59,277,336,211,82,36,160,129,1392
"Carsen Edwards",2021,22,"SG","BOS",31,0.423,0.286,0.604,0.505,0.846,1629035,8.9,1.5,3.6,0.6,2,0.9,1.5,0.4,0.4,0.1,0.7,0.8,0.5,0.2,0,0.2,0.8,4,276,10.2,0.527,0.568,0.117,0.012,0.094,0.052,0.074,0.012,0.3,0.057,0.193,0.1,0.2,0.3,0.051,-3.2,-1.3,-4.5,-0.2,276,47,111,18,63,29,48,11,13,3,23,26,14,7,1,7,25,123
"Wayne Ellington",2021,33,"SG","DET",46,0.441,0.422,0.524,0.612,0.8,201961,22,3.2,7.3,2.5,6,0.7,1.4,0.6,0.8,0.3,1.6,1.8,1.5,0.4,0.2,0.7,1.3,9.6,1012,12.2,0.625,0.814,0.104,0.013,0.081,0.047,0.102,0.9,0.8,0.085,0.167,1.3,0.5,1.9,0.088,1.1,-1.3,-0.2,0.5,1012,149,338,116,275,33,63,28,35,12,73,85,67,18,9,33,59,442
