"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Kyle Anderson",2018,24,"SF","SAS",74,0.527,0.333,0.556,0.549,0.712,203937,26.7,3.1,5.9,0.3,0.8,2.9,5.1,1.4,2,1.1,4.2,5.4,2.7,1.6,0.8,1.3,1.5,7.9,1978,15.9,0.582,0.13,0.333,0.047,0.176,0.111,0.147,0.029,0.025,0.158,0.135,2.4,3.8,6.2,0.151,-0.4,3.3,2.9,2.4,1978,231,438,19,57,212,381,104,146,84,312,396,202,115,60,94,114,585
"OG Anunoby",2018,20,"SF","TOR",74,0.471,0.371,0.604,0.577,0.629,1628384,20,2.2,4.7,1,2.7,1.2,2,0.5,0.8,0.6,1.9,2.5,0.7,0.7,0.2,0.6,1.8,5.9,1481,10,0.587,0.569,0.179,0.034,0.104,0.07,0.05,0.017,0.8,0.108,0.124,1.4,1.6,3,0.098,-1.2,0.6,-0.6,0.5,1481,163,346,73,197,90,149,39,62,44,140,184,55,52,14,45,130,438
"Trevor Ariza",2018,32,"SF","HOU",67,0.412,0.368,0.519,0.542,0.854,2772,33.9,4,9.7,2.5,6.9,1.5,2.8,1.1,1.3,0.5,3.9,4.4,1.6,1.5,0.2,0.8,2,11.7,2269,11.8,0.567,0.71,0.137,0.017,0.129,0.073,0.068,0.021,0.5,0.07,0.144,2.6,2.8,5.3,0.113,0,0.7,0.7,1.5,2269,268,651,170,462,98,189,76,89,33,261,294,105,98,13,52,132,782
"DeAndre' Bembry",2018,23,"SF","ATL",26,0.414,0.367,0.429,0.457,0.576,1627761,17.5,2,4.9,0.4,1.2,1.6,3.8,0.7,1.3,0.3,2.5,2.8,1.9,0.8,0.5,1.8,1.5,5.2,455,7.6,0.477,0.234,0.258,0.02,0.157,0.088,0.159,0.023,0.023,0.248,0.182,-0.9,0.5,-0.4,-0.04,-5.1,0.3,-4.7,-0.3,455,53,128,11,30,42,98,19,33,8,64,72,49,21,12,47,38,136
"Bojan Bogdanovic",2018,28,"SF","IND",80,0.474,0.402,0.534,0.565,0.868,202711,30.8,5.1,10.7,1.9,4.8,3.1,5.8,2.2,2.6,0.4,3,3.4,1.5,0.7,0.1,1.3,1.6,14.3,2464,13.9,0.605,0.453,0.241,0.014,0.109,0.062,0.071,0.011,0.3,0.101,0.19,3.8,1.6,5.4,0.105,0.5,-1.2,-0.7,0.8,2464,404,852,155,386,249,466,178,205,30,240,270,119,55,8,106,129,1141
"Dillon Brooks",2018,22,"SF","MEM",82,0.44,0.356,0.484,0.501,0.747,1628415,28.7,4.1,9.4,1.1,3.2,3,6.2,1.5,2,0.6,2.5,3.1,1.6,0.9,0.2,1.5,2.8,11,2350,9.8,0.531,0.342,0.215,0.024,0.105,0.063,0.093,0.016,0.7,0.128,0.185,0.1,1.1,1.2,0.024,-2.9,-1.1,-4,-1.2,2350,340,772,94,264,246,508,124,166,49,208,257,135,73,17,124,233,898
"Anthony Brown",2018,25,"SF","MIN",1,0.01,0.01,0,0.015,0,1626148,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,41.9,0.015,0.01,0,0,0,0,0.417,0,0,0,0.111,0,0,0,0.571,26.2,4.3,30.5,0,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
"Nicolas Brussino",2018,24,"SF","ATL",4,0,0,0,0,0,1627852,2.5,0,0.5,0,0.5,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,10,-4.6,0,0.01,0,0,0.335,0.167,0,0,0,0,0.087,0,0,0,-0.18,-8.1,-3.2,-11.3,0,10,0,2,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0
"Reggie Bullock",2018,26,"SF","DET",62,0.489,0.445,0.536,0.603,0.796,0,27.9,4.3,8.8,2,4.5,2.3,4.3,0.6,0.8,0.4,2,2.5,1.5,0.8,0.2,0.8,1.1,11.3,1732,13.6,0.615,0.515,0.09,0.017,0.083,0.049,0.084,0.014,0.7,0.076,0.157,2.8,1.4,4.2,0.117,0.7,0,0.7,1.2,1732,267,546,125,281,142,265,39,49,27,127,154,95,47,13,47,70,698
"Vince Carter",2018,41,"SF","SAC",58,0.403,0.345,0.483,0.504,0.757,1713,17.7,2,4.9,1,2.8,1,2,0.5,0.6,0.3,2.2,2.6,1.2,0.7,0.4,0.6,1.7,5.4,1026,10.8,0.523,0.583,0.131,0.019,0.151,0.082,0.097,0.021,0.024,0.107,0.147,0.3,0.9,1.2,0.056,-1.9,0.7,-1.2,0.2,1026,114,283,57,165,57,118,28,37,18,130,148,69,42,26,36,96,313
"Omri Casspi",2018,29,"SF","GSW",53,0.58,0.455,0.595,0.604,0.725,201956,14,2.3,3.9,0.2,0.4,2.1,3.5,0.9,1.3,0.6,3.2,3.8,1,0.3,0.4,0.7,1.3,5.7,740,15.5,0.632,0.106,0.333,0.049,0.24,0.151,0.095,0.012,0.02,0.135,0.163,1.2,1,2.2,0.141,-0.9,0,-0.9,0.2,740,120,207,10,22,110,185,50,69,30,170,200,51,18,19,37,71,300
"Wilson Chandler",2018,30,"SF","DEN",74,0.445,0.358,0.501,0.515,0.772,201163,31.7,3.8,8.5,1.2,3.3,2.6,5.2,1.2,1.5,1.4,4,5.4,2.1,0.6,0.5,1.2,2.1,10,2346,10.9,0.542,0.39,0.181,0.049,0.141,0.096,0.094,0.9,0.014,0.119,0.143,2.1,1.2,3.3,0.067,-1,-1.1,-2.1,-0.1,2346,281,631,88,246,193,385,88,114,102,296,398,159,43,39,92,156,738
"Kyle Collinsworth",2018,26,"SF","DAL",32,0.384,0.235,0.415,0.404,0.525,1627858,15,1.2,3.1,0.1,0.5,1.1,2.6,0.7,1.3,1,2.3,3.3,1.8,0.5,0.3,0.8,1.4,3.2,480,10,0.433,0.172,0.404,0.072,0.18,0.124,0.164,0.018,0.017,0.171,0.133,-0.1,0.5,0.5,0.046,-3.5,0.9,-2.6,-0.1,480,38,99,4,17,34,82,21,40,32,75,107,56,17,9,24,44,101
"Robert Covington",2018,27,"SF","PHI",80,0.413,0.369,0.497,0.534,0.853,203496,31.7,4.3,10.5,2.5,6.9,1.8,3.6,1.5,1.7,0.7,4.7,5.4,2,1.7,0.9,1.6,3,12.6,2532,12.9,0.563,0.658,0.163,0.024,0.155,0.092,0.087,0.026,0.024,0.123,0.172,1.6,4.5,6.1,0.116,-0.2,1.7,1.5,2.3,2532,345,836,203,550,142,286,116,136,55,378,433,156,137,72,126,238,1009
"Torrey Craig",2018,27,"SF","DEN",39,0.453,0.293,0.57,0.515,0.629,1628470,16.1,1.6,3.5,0.4,1.5,1.2,2,0.6,0.9,1,2.2,3.3,0.6,0.3,0.4,0.5,1.6,4.2,629,9.8,0.535,0.423,0.255,0.072,0.155,0.114,0.054,0.9,0.02,0.116,0.119,0.5,0.4,0.9,0.069,-2.2,-0.7,-2.9,-0.1,629,62,137,17,58,45,79,22,35,40,87,127,25,12,15,20,63,163
"Luol Deng",2018,32,"SF","LAL",1,0.5,0,0.5,0.5,0,2736,13,1,2,0,0,1,2,0,0,0,0,0,1,1,0,1,0,2,13,5.5,0.5,0,0,0,0,0,0.101,0.037,0,0.333,0.098,0,0,0,-0.018,-5.3,2.4,-2.9,0,13,1,2,0,0,1,2,0,0,0,0,0,1,1,0,1,0,2
"Kevin Durant",2018,29,"SF","GSW",68,0.516,0.419,0.565,0.586,0.889,201142,34.2,9.3,18,2.5,6.1,6.7,11.9,5.3,5.9,0.5,6.4,6.8,5.4,0.7,1.8,3,2,26.4,2325,26,0.64,0.338,0.331,0.016,0.195,0.112,0.255,0.01,0.04,0.129,0.304,7.5,2.9,10.4,0.215,6.7,0.6,7.3,5.5,2325,630,1222,173,413,457,809,359,404,31,433,464,366,50,119,207,133,1792
"Jeremy Evans",2018,30,"SF","ATL",1,0.01,0,0.01,0.01,0,202379,5,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,2,5,10.4,0.01,0,0,0.223,0,0.112,0,0,0,0.5,0.175,0,0,0,-0.028,-5.7,-4.2,-9.9,0,5,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,2
"Evan Fournier",2018,25,"SF","ORL",57,0.459,0.379,0.516,0.538,0.867,203095,32.2,6.5,14.1,2.2,5.9,4.2,8.2,2.6,3,0.4,2.8,3.2,2.9,0.8,0.3,1.7,2.4,17.8,1837,15.5,0.577,0.418,0.216,0.014,0.095,0.054,0.148,0.013,0.7,0.098,0.233,2.4,0.9,3.3,0.087,0.8,-1.4,-0.6,0.7,1837,368,802,127,335,241,467,150,173,23,157,180,165,47,16,95,138,1013
"Danilo Gallinari",2018,29,"SF","LAC",21,0.398,0.324,0.455,0.469,0.931,201568,32,4.9,12.2,1.7,5.3,3.1,6.9,3.9,4.1,0.4,4.4,4.8,2,0.6,0.5,1.2,1.4,15.3,671,13.8,0.545,0.434,0.34,0.015,0.149,0.083,0.089,0.9,0.012,0.081,0.206,0.8,0.4,1.2,0.088,0.4,-0.9,-0.5,0.3,671,102,256,36,111,66,145,81,87,9,92,101,41,12,10,26,30,321
"Paul George",2018,27,"SF","OKC",79,0.43,0.401,0.454,0.521,0.822,202331,36.6,7.3,17,3.1,7.7,4.2,9.3,4.3,5.2,0.9,4.7,5.7,3.3,2,0.5,2.7,2.9,21.9,2891,18.7,0.57,0.454,0.307,0.027,0.149,0.086,0.145,0.028,0.012,0.122,0.257,5,3.9,8.9,0.147,2.3,0.6,2.9,3.6,2891,576,1340,244,609,332,731,338,411,72,375,447,263,161,39,212,233,1734
"Maurice Harkless",2018,24,"SF","POR",59,0.495,0.415,0.547,0.577,0.712,203090,21.4,2.5,5,0.8,2,1.7,3,0.7,1,0.8,2,2.7,0.9,0.8,0.7,0.7,1.7,6.5,1264,12.6,0.596,0.397,0.199,0.04,0.099,0.07,0.06,0.019,0.028,0.11,0.126,1.6,1.7,3.2,0.123,-0.4,1.7,1.4,1.1,1264,147,297,49,118,98,179,42,59,46,116,162,53,48,43,40,103,385
"Gordon Hayward",2018,27,"SF","BOS",1,0.5,0,0.01,0.5,0,202330,5,1,2,0,1,1,1,0,0,0,1,1,0,0,0,0,1,2,5,7.3,0.5,0.5,0,0,0.216,0.109,0,0,0,0,0.179,0,0,0,0.056,-6.6,-0.8,-7.4,0,5,1,2,0,1,1,1,0,0,0,1,1,0,0,0,0,1,2
"Myke Henry",2018,25,"SF","MEM",20,0.376,0.328,0.431,0.463,0.6,1627988,18.9,2.1,5.5,1,2.9,1.1,2.6,0.3,0.5,0.5,1.4,1.9,1.1,1.6,0.3,1,1.4,5.4,378,9.7,0.472,0.532,0.092,0.03,0.088,0.058,0.089,0.041,0.015,0.144,0.157,-0.3,0.4,0.1,0.017,-3.1,1.8,-1.3,0.1,378,41,109,19,58,22,51,6,10,10,28,38,22,31,6,19,28,107
"Mario Hezonja",2018,22,"SF","ORL",75,0.442,0.337,0.523,0.515,0.819,1626209,22.1,3.6,8.2,1.2,3.6,2.4,4.7,1.1,1.4,0.5,3.2,3.7,1.4,1.1,0.4,1.1,1.8,9.6,1657,13.7,0.544,0.433,0.17,0.027,0.161,0.093,0.1,0.024,0.015,0.115,0.199,0.5,1.8,2.3,0.066,-0.9,0.4,-0.5,0.6,1657,273,617,90,267,183,350,86,105,41,240,281,106,81,31,86,134,722
"Solomon Hill",2018,26,"SF","NOP",12,0.268,0.19,0.35,0.317,0.5,203524,15.6,0.9,3.4,0.3,1.8,0.6,1.7,0.3,0.5,0.8,2.3,3,1.8,0.6,0.1,0.8,1.8,2.4,187,4.8,0.332,0.512,0.146,0.054,0.151,0.104,0.144,0.018,0.4,0.171,0.122,-0.2,0.2,-0.1,-0.014,-5.3,0.5,-4.8,-0.1,187,11,41,4,21,7,20,3,6,9,27,36,22,7,1,9,22,29
"John Holland",2018,29,"SF","CLE",24,0.288,0.306,0.261,0.381,0.692,204066,7.3,0.7,2.5,0.5,1.5,0.3,1,0.4,0.5,0.3,0.8,1,0.2,0.3,0.1,0.3,0.4,2.3,174,5.9,0.417,0.61,0.22,0.039,0.114,0.077,0.039,0.02,0.01,0.11,0.185,-0.3,0.1,-0.2,-0.05,-3.6,-1.9,-5.5,-0.2,174,17,59,11,36,6,23,9,13,6,18,24,5,7,2,8,10,54
"Rondae Hollis-Jefferson",2018,23,"SF","BRK",68,0.472,0.241,0.491,0.481,0.788,1626178,28.2,5,10.6,0.2,0.8,4.8,9.9,3.7,4.6,1.5,5.3,6.8,2.5,1,0.7,1.8,2.1,13.9,1920,16.9,0.548,0.075,0.436,0.055,0.2,0.127,0.142,0.016,0.019,0.123,0.222,2.1,2,4.1,0.103,-0.3,0.4,0.1,1,1920,342,724,13,54,329,670,249,316,101,358,459,167,65,48,121,145,946
"Andre Iguodala",2018,34,"SF","GSW",64,0.463,0.282,0.567,0.514,0.632,2738,25.3,2.3,5,0.5,1.8,1.8,3.2,0.9,1.4,0.8,3.1,3.8,3.3,0.8,0.6,1,1.5,6,1622,11.2,0.536,0.366,0.272,0.037,0.126,0.085,0.162,0.016,0.019,0.158,0.115,1.6,1.6,3.2,0.094,-1.1,0.8,-0.3,0.7,1622,148,320,33,117,115,203,55,87,50,196,246,210,54,38,67,99,384
"Joe Ingles",2018,30,"SF","UTA",82,0.467,0.44,0.516,0.609,0.795,204060,31.4,4.1,8.8,2.5,5.7,1.6,3.1,0.8,1,0.3,3.9,4.2,4.8,1.1,0.2,1.9,2.2,11.5,2578,14.4,0.623,0.646,0.116,0.011,0.139,0.076,0.229,0.018,0.7,0.174,0.159,4,3.6,7.6,0.141,1,1.3,2.3,2.8,2578,335,718,204,464,131,254,66,83,24,320,344,392,90,20,159,178,940
"Brandon Ingram",2018,20,"SF","LAL",59,0.47,0.39,0.483,0.497,0.681,1627742,33.5,6.1,12.9,0.7,1.8,5.4,11.1,3.3,4.8,1,4.4,5.3,3.9,0.8,0.7,2.5,2.8,16.1,1975,13.8,0.536,0.138,0.371,0.031,0.138,0.085,0.177,0.011,0.018,0.144,0.222,1,1.8,2.8,0.068,-0.9,-0.3,-1.2,0.4,1975,358,761,41,105,317,656,192,282,57,257,314,230,45,43,149,163,949
"Wes Iwundu",2018,23,"SF","ORL",62,0.427,0.196,0.488,0.447,0.723,1628411,16.5,1.5,3.5,0.1,0.7,1.4,2.8,0.5,0.8,0.6,1.6,2.2,0.9,0.5,0.2,0.5,1.3,3.7,1020,7.8,0.48,0.211,0.216,0.039,0.11,0.074,0.078,0.016,0.9,0.112,0.116,0,0.7,0.7,0.032,-4.2,-0.1,-4.3,-0.6,1020,93,218,9,46,84,172,34,47,36,101,137,57,33,12,30,81,229
"Josh Jackson",2018,20,"SF","PHO",77,0.417,0.263,0.464,0.448,0.634,1628367,25.4,5.1,12.1,0.7,2.8,4.3,9.3,2.3,3.6,1.2,3.3,4.6,1.5,1,0.5,1.9,2.8,13.1,1959,11.8,0.48,0.233,0.299,0.051,0.142,0.096,0.101,0.02,0.014,0.122,0.26,-2,1.2,-0.7,-0.018,-2.8,-1.4,-4.2,-1.1,1959,389,932,57,217,332,715,177,279,95,256,351,119,80,35,146,218,1012
"Justin Jackson",2018,22,"SF","SAC",68,0.442,0.308,0.547,0.51,0.722,1628382,22.1,2.7,6.2,0.8,2.7,1.9,3.4,0.4,0.5,0.4,2.4,2.8,1.1,0.4,0.2,0.6,1.2,6.7,1506,9.2,0.521,0.442,0.086,0.02,0.126,0.071,0.072,0.9,0.8,0.084,0.142,0.4,0.5,1,0.031,-2.4,-1.1,-3.5,-0.6,1506,185,419,57,185,128,234,26,36,27,160,187,74,28,13,40,81,453
"Richard Jefferson",2018,37,"SF","DEN",20,0.444,0.286,0.5,0.481,0.571,2210,8.2,0.6,1.4,0.1,0.4,0.5,1,0.2,0.4,0.1,0.8,0.9,0.8,0.1,0.1,0.3,0.6,1.5,163,6.4,0.499,0.259,0.259,0.014,0.103,0.059,0.12,0.6,0.5,0.143,0.094,0.1,0,0.1,0.029,-3.5,-0.8,-4.3,-0.1,163,12,27,2,7,10,20,4,7,2,15,17,15,2,1,5,11,30
"Stanley Johnson",2018,21,"SF","DET",69,0.375,0.286,0.439,0.435,0.772,1626169,27.4,3,8.1,1,3.4,2.1,4.7,1.6,2.1,0.5,3.2,3.7,1.6,1.4,0.2,1.1,2.4,8.7,1894,9,0.48,0.418,0.259,0.019,0.13,0.073,0.085,0.025,0.7,0.11,0.164,-0.6,2.4,1.8,0.046,-4,1.1,-2.9,-0.4,1894,210,560,67,234,143,326,112,145,33,219,252,112,95,14,77,169,599
"Wesley Johnson",2018,30,"SF","LAC",74,0.408,0.339,0.471,0.489,0.741,202325,20.1,2,5,0.8,2.4,1.2,2.6,0.6,0.8,0.4,2.5,2.9,0.8,1,0.8,0.7,2,5.4,1486,9.8,0.512,0.481,0.158,0.022,0.136,0.08,0.056,0.025,0.035,0.123,0.13,-0.1,1.7,1.7,0.055,-2.5,1.7,-0.7,0.5,1486,150,368,60,177,90,191,43,58,29,187,216,61,76,62,55,146,403
"Michael Kidd-Gilchrist",2018,24,"SF","CHO",74,0.504,0,0.505,0.504,0.684,203077,25,3.8,7.6,0,0,3.8,7.5,1.6,2.3,1.1,2.9,4.1,1,0.7,0.4,0.7,1.9,9.2,1850,12.5,0.536,0.004,0.305,0.048,0.13,0.088,0.059,0.013,0.014,0.077,0.161,1.7,1.6,3.3,0.084,-2.1,0,-2.1,-0.1,1850,282,560,0,2,282,558,117,171,84,218,302,71,51,32,53,143,681
"Mindaugas Kuzminskas",2018,28,"SF","NYK",1,0,0,0,0,0,1627851,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,-41.1,0,0,0,0,0,0,0,0,0,0,0.437,0,0,0,-1.065,-33,-21.7,-54.7,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Jake Layman",2018,23,"SF","POR",35,0.298,0.2,0.37,0.34,0.667,1627774,4.6,0.4,1.3,0.1,0.6,0.3,0.8,0.1,0.1,0.1,0.3,0.5,0.3,0.2,0.1,0.1,0.4,1,160,4.9,0.352,0.426,0.064,0.028,0.081,0.055,0.094,0.019,0.02,0.094,0.146,-0.3,0.2,-0.1,-0.021,-4.8,0.4,-4.3,-0.1,160,14,47,4,20,10,27,2,3,4,12,16,11,6,4,5,13,34
"Kawhi Leonard",2018,26,"SF","SAS",9,0.468,0.314,0.539,0.518,0.816,202695,23.3,5.8,12.3,1.2,3.9,4.6,8.4,3.4,4.2,0.7,4,4.7,2.3,2,1,1.8,1,16.2,210,26,0.572,0.315,0.342,0.031,0.191,0.111,0.177,0.043,0.036,0.111,0.306,0.3,0.5,0.9,0.196,5.2,4.9,10.1,0.6,210,52,111,11,35,41,76,31,38,6,36,42,21,18,9,16,9,146
"Caris LeVert",2018,23,"SF","BRK",71,0.435,0.347,0.48,0.493,0.711,1627747,26.3,4.5,10.4,1.2,3.5,3.3,6.9,1.9,2.6,0.7,2.9,3.7,4.2,1.2,0.3,2.2,2.2,12.1,1864,14.2,0.525,0.333,0.254,0.03,0.119,0.074,0.26,0.021,0.9,0.158,0.225,0.7,1.6,2.3,0.058,-0.8,0,-0.8,0.6,1864,320,735,85,245,235,490,133,187,53,207,260,299,82,22,153,159,858
"Timothe Luwawu-Cabarrot",2018,22,"SF","PHI",52,0.375,0.335,0.431,0.474,0.793,1627789,15.5,1.9,5.1,1,3,0.9,2.1,0.9,1.1,0.3,1.1,1.4,1,0.2,0.1,0.7,1.9,5.8,807,7,0.511,0.592,0.217,0.019,0.075,0.048,0.093,0.7,0.5,0.115,0.175,0.1,0.7,0.8,0.046,-3.1,-1.1,-4.1,-0.4,807,100,267,53,158,47,109,46,58,14,58,72,54,12,5,38,97,299
"Wesley Matthews",2018,31,"SF","DAL",63,0.406,0.381,0.441,0.516,0.822,202083,33.8,4.5,11.1,2.4,6.4,2.1,4.7,1.3,1.6,0.4,2.7,3.1,2.7,1.2,0.3,1.3,2.2,12.7,2131,11.4,0.541,0.577,0.145,0.014,0.092,0.052,0.123,0.018,0.7,0.101,0.176,1,1.6,2.6,0.059,-1,0.1,-0.9,0.6,2131,283,697,153,402,130,295,83,101,28,170,198,172,76,16,83,140,802
"Erik McCree",2018,24,"SF","UTA",4,0,0,0,0,0,1628571,2,0,0.5,0,0.3,0,0.3,0,0,0,0.3,0.3,0,0.3,0,0.3,0,0,8,-8.9,0,0.5,0,0,0.14,0.071,0,0.063,0,0.333,0.169,-0.1,0,-0.1,-0.334,-14.7,1,-13.7,0,8,0,2,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0
"Alfonzo McKinnie",2018,25,"SF","TOR",14,0.533,0.333,0.833,0.633,0.667,1628035,3.8,0.6,1.1,0.2,0.6,0.4,0.4,0.1,0.2,0.1,0.4,0.5,0.1,0.1,0.1,0.2,0.6,1.5,53,10.1,0.643,0.6,0.2,0.022,0.124,0.074,0.027,0.9,0.015,0.155,0.16,0,0.1,0.1,0.084,-2.6,-0.4,-3,0,53,8,15,3,9,5,6,2,3,1,6,7,1,1,1,3,8,21
"Khris Middleton",2018,26,"SF","MIL",82,0.466,0.359,0.517,0.524,0.884,203114,36.4,7.2,15.5,1.8,5,5.5,10.5,3.9,4.4,0.5,4.7,5.2,4,1.5,0.3,2.3,3.3,20.1,2982,17.4,0.577,0.32,0.285,0.018,0.15,0.084,0.177,0.02,0.6,0.118,0.246,4.6,2.3,6.9,0.111,0.8,-0.8,0,1.5,2982,593,1272,146,407,447,865,320,362,45,384,429,328,119,21,191,270,1652
"CJ Miles",2018,30,"SF","TOR",70,0.379,0.361,0.434,0.516,0.835,101139,19.1,3.2,8.6,2.3,6.5,0.9,2.1,1.2,1.4,0.3,1.9,2.2,0.8,0.5,0.3,0.6,1.9,10,1337,13,0.545,0.758,0.162,0.015,0.11,0.064,0.06,0.014,0.013,0.057,0.223,1.4,1.5,2.9,0.103,1,-0.7,0.3,0.8,1337,227,599,164,454,63,145,81,97,18,134,152,55,37,21,39,134,699
"Darius Miller",2018,27,"SF","NOP",82,0.444,0.411,0.535,0.594,0.866,203121,23.7,2.6,5.9,1.8,4.4,0.8,1.6,0.7,0.8,0.2,1.8,2,1.4,0.3,0.2,0.7,2,7.8,1944,9.3,0.617,0.735,0.138,0.01,0.079,0.046,0.075,0.7,0.7,0.101,0.128,2.1,0.9,3,0.075,-1.1,-0.8,-1.9,0.1,1944,216,487,147,358,69,129,58,67,18,146,164,111,28,17,58,160,637
"Malcolm Miller",2018,24,"SF","TOR",15,0.464,0.381,0.714,0.607,0.01,1626259,8.4,0.9,1.9,0.5,1.4,0.3,0.5,0.3,0.3,0.3,0.7,1,0.2,0.1,0.1,0.3,0.7,2.5,126,8.9,0.638,0.75,0.143,0.036,0.096,0.067,0.032,0.4,0.013,0.144,0.121,0.1,0.1,0.2,0.087,-0.8,-0.2,-1,0,126,13,28,8,21,5,7,4,4,4,11,15,3,1,2,5,10,38
"Abdel Nader",2018,24,"SF","BOS",48,0.336,0.354,0.321,0.413,0.59,1627846,10.9,1,3.1,0.5,1.4,0.6,1.8,0.5,0.8,0.3,1.2,1.5,0.5,0.3,0.2,0.7,0.9,3,522,5.1,0.439,0.436,0.262,0.028,0.12,0.074,0.071,0.014,0.016,0.17,0.171,-0.9,0.8,-0.1,-0.014,-5.5,0.2,-5.3,-0.4,522,50,149,23,65,27,84,23,39,13,58,71,26,15,10,34,45,146
"Royce O'Neale",2018,24,"SF","UTA",69,0.423,0.356,0.47,0.496,0.803,1626220,16.7,1.7,4.1,0.6,1.7,1.1,2.4,0.9,1.1,0.4,3.1,3.4,1.4,0.5,0.2,0.8,1.5,5,1150,10.8,0.54,0.415,0.268,0.025,0.206,0.117,0.12,0.016,0.012,0.148,0.146,0.5,1.8,2.4,0.099,-2,1.8,-0.2,0.5,1150,120,284,42,118,78,166,61,76,25,211,236,95,36,16,55,105,343
"Cedi Osman",2018,22,"SF","CLE",61,0.484,0.368,0.586,0.57,0.565,1626224,11,1.5,3,0.5,1.4,1,1.6,0.4,0.8,0.3,1.7,2,0.7,0.4,0,0.5,1.3,3.9,672,11,0.577,0.468,0.247,0.032,0.166,0.1,0.087,0.016,0.4,0.134,0.157,0.5,0.4,0.9,0.064,-2.1,-0.7,-2.9,-0.1,672,90,186,32,87,58,99,26,46,19,101,120,41,22,3,32,78,238
"Kelly Oubre Jr.",2018,22,"SF","WAS",81,0.403,0.341,0.456,0.482,0.82,1626162,27.5,3.9,9.8,1.6,4.6,2.4,5.2,2.4,2.9,0.7,3.8,4.5,1.2,1,0.4,1.1,2.9,11.8,2231,11.9,0.534,0.467,0.295,0.03,0.154,0.092,0.064,0.018,0.014,0.092,0.194,1.4,2.3,3.7,0.08,-1.6,-0.1,-1.7,0.2,2231,318,790,126,369,192,421,191,233,59,304,363,98,80,35,90,234,953
"Chandler Parsons",2018,29,"SF","MEM",36,0.462,0.421,0.504,0.571,0.63,202718,19.2,3,6.5,1.4,3.4,1.6,3.1,0.5,0.8,0.4,2.1,2.5,1.9,0.5,0.3,1,1.5,7.9,691,13.6,0.578,0.517,0.115,0.023,0.13,0.075,0.164,0.013,0.015,0.125,0.183,0.7,0.4,1.1,0.077,1.2,-0.4,0.8,0.5,691,108,234,51,121,57,113,17,27,14,76,90,69,18,11,35,53,284
"Quincy Pondexter",2018,29,"SF","CHI",23,0.286,0.136,0.407,0.316,0.824,202347,8.5,0.6,2.1,0.1,1,0.5,1.2,0.6,0.7,0.3,0.8,1.2,0.4,0.3,0.1,0.5,1,2,196,4,0.398,0.449,0.347,0.042,0.108,0.074,0.063,0.02,0.9,0.163,0.15,-0.3,0.1,-0.2,-0.047,-7,-0.4,-7.4,-0.3,196,14,49,3,22,11,27,14,17,8,19,27,9,8,2,11,24,45
"Otto Porter Jr.",2018,24,"SF","WAS",77,0.503,0.441,0.537,0.581,0.828,203490,31.6,5.8,11.5,1.8,4.1,4,7.4,1.4,1.7,1.3,5.1,6.4,2,1.5,0.5,1,2,14.7,2432,18.3,0.602,0.354,0.145,0.048,0.181,0.114,0.101,0.024,0.015,0.074,0.184,5,3.1,8.1,0.161,2.6,1,3.5,3.4,2432,445,885,138,313,307,572,106,128,103,389,492,157,116,41,75,151,1134
"Taurean Prince",2018,23,"SF","ATL",82,0.426,0.385,0.461,0.516,0.844,1627752,30,5.1,11.9,2.1,5.6,2.9,6.3,1.9,2.2,0.6,4.1,4.7,2.6,1,0.5,2.3,2,14.1,2464,12.8,0.549,0.469,0.185,0.023,0.153,0.088,0.139,0.017,0.015,0.153,0.221,0,2,2,0.038,-0.5,-0.6,-1.1,0.6,2464,415,975,176,457,239,518,152,180,50,339,389,214,85,42,191,168,1158
