"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Rudy Gobert",2017,24,"C","UTA",81,0.661,0,0.662,0.661,0.653,203497,33.9,5.1,7.7,0,0,5.1,7.7,3.8,5.9,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3,14,2744,23.3,0.681,0.002,0.762,0.136,0.295,0.218,0.057,0.9,0.064,0.15,0.167,8.3,6,14.3,0.25,2.2,2.2,4.4,4.4,2744,413,625,0,1,413,624,311,476,314,721,1035,97,49,214,147,246,1137
"Marcin Gortat",2017,32,"C","WAS",82,0.579,0,0.58,0.579,0.648,101162,31.2,4.8,8.2,0,0,4.8,8.2,1.3,1.9,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,10.8,2556,15.4,0.593,0.003,0.236,0.106,0.268,0.187,0.068,0.8,0.02,0.138,0.147,3.9,2.9,6.8,0.127,-0.3,-0.5,-0.8,0.8,2556,390,674,0,2,390,672,103,159,238,611,849,121,40,61,119,213,883
"Justin Hamilton",2017,26,"C","BRK",64,0.459,0.306,0.598,0.532,0.75,203120,18.4,2.7,5.9,0.9,2.8,1.9,3.1,0.6,0.8,1.1,3,4.1,0.9,0.5,0.7,0.7,1.4,6.9,1177,13.6,0.55,0.475,0.137,0.065,0.17,0.118,0.073,0.012,0.028,0.097,0.162,1,1,2.1,0.084,-0.5,-0.3,-0.8,0.4,1177,174,379,55,180,119,199,39,52,71,191,262,55,29,43,43,91,442
"AJ Hammons",2017,24,"C","DAL",22,0.405,0.5,0.375,0.464,0.45,1627773,7.4,0.8,1.9,0.2,0.5,0.5,1.5,0.4,0.9,0.4,1.3,1.6,0.2,0,0.6,0.5,1,2.2,163,8.4,0.472,0.238,0.476,0.054,0.21,0.128,0.038,0.3,0.072,0.164,0.176,-0.2,0.2,0,-0.001,-6.6,0,-6.6,-0.2,163,17,42,5,10,12,32,9,20,8,28,36,4,1,13,10,21,48
"Montrezl Harrell",2017,23,"C","HOU",58,0.652,0.143,0.663,0.654,0.628,1626149,18.3,3.9,5.9,0,0.1,3.9,5.8,1.3,2.1,1.4,2.4,3.8,1.1,0.3,0.7,0.8,2.2,9.1,1064,19.2,0.662,0.02,0.351,0.083,0.142,0.112,0.096,0.9,0.032,0.099,0.176,3.1,1,4.1,0.183,0.9,0.1,1,0.8,1064,225,345,1,7,224,338,76,121,81,138,219,64,20,42,44,126,527
"Udonis Haslem",2017,36,"C","MIA",16,0.478,0,0.55,0.478,0.6,2617,8.1,0.7,1.4,0,0.2,0.7,1.3,0.6,0.9,0.5,1.8,2.3,0.4,0.4,0.1,0.5,1.4,1.9,130,8.8,0.524,0.13,0.652,0.067,0.241,0.153,0.064,0.023,0.6,0.213,0.128,0,0.2,0.2,0.074,-6.1,0.9,-5.3,-0.1,130,11,23,0,3,11,20,9,15,8,28,36,6,6,1,8,22,31
"John Henson",2017,26,"C","MIL",58,0.515,0,0.516,0.515,0.692,203089,19.4,2.7,5.3,0,0,2.7,5.3,1.3,1.8,1.6,3.5,5.1,1,0.5,1.3,0.9,2.6,6.8,1123,15.3,0.55,0.003,0.346,0.096,0.208,0.153,0.077,0.013,0.061,0.127,0.166,1.2,1.6,2.7,0.116,-2.3,0.7,-1.6,0.1,1123,159,309,0,1,159,308,74,107,92,203,295,57,29,78,52,151,392
"Willy Hernangomez",2017,22,"C","NYK",72,0.529,0.267,0.538,0.533,0.728,1626195,18.4,3.4,6.5,0.1,0.2,3.4,6.3,1.3,1.7,2.4,4.6,7,1.3,0.6,0.5,1.4,2.1,8.2,1324,19,0.564,0.032,0.269,0.138,0.271,0.204,0.115,0.015,0.022,0.161,0.203,1.8,1.6,3.4,0.123,0.3,-0.5,-0.3,0.6,1324,246,465,4,15,242,450,91,125,170,332,502,96,41,36,100,150,587
"Nene",2017,34,"C","HOU",67,0.617,0.333,0.624,0.621,0.589,2403,17.9,3.7,5.9,0,0.1,3.6,5.8,1.7,2.9,1.4,2.8,4.2,1,0.8,0.6,1.1,2.4,9.1,1198,18.9,0.63,0.023,0.496,0.086,0.17,0.128,0.086,0.022,0.026,0.131,0.197,2.5,1.6,4.1,0.165,0,0.8,0.8,0.8,1198,245,397,3,9,242,388,116,197,95,187,282,65,56,39,73,163,609
"Jordan Hill",2017,29,"C","MIN",7,0.385,0,0.385,0.385,0.01,201941,6.7,0.7,1.9,0,0,0.7,1.9,0.3,0.3,1.1,0.9,2,0,0.1,0,0.6,1.3,1.7,47,5.5,0.432,0,0.154,0.196,0.151,0.174,0,0.011,0,0.224,0.168,-0.1,0,0,-0.033,-7.1,-5.2,-12.3,-0.1,47,5,13,0,0,5,13,2,2,8,6,14,0,1,0,4,9,12
"Richaun Holmes",2017,23,"C","PHI",57,0.558,0.351,0.606,0.591,0.699,1626158,20.9,4,7.2,0.5,1.4,3.6,5.9,1.3,1.8,1.6,3.8,5.5,1,0.7,1,1,2.4,9.8,1193,18.6,0.611,0.187,0.25,0.087,0.201,0.144,0.083,0.017,0.037,0.107,0.186,2.2,1.6,3.8,0.151,0.5,0.5,1,0.9,1193,230,412,27,77,203,335,72,103,94,217,311,58,42,55,55,136,559
"Al Horford",2017,30,"C","BOS",68,0.473,0.355,0.524,0.527,0.8,201143,32.3,5.6,11.8,1.3,3.6,4.3,8.2,1.6,2,1.4,5.4,6.8,5,0.8,1.3,1.7,2,14,2193,17.7,0.553,0.302,0.169,0.049,0.186,0.118,0.244,0.012,0.032,0.118,0.197,3.6,2.7,6.3,0.138,2.3,1.1,3.4,3,2193,379,801,86,242,293,559,108,135,95,370,465,337,52,86,115,138,952
"Dwight Howard",2017,31,"C","ATL",74,0.633,0,0.635,0.633,0.533,2730,29.7,5.2,8.3,0,0,5.2,8.3,3.1,5.7,4,8.7,12.7,1.4,0.9,1.2,2.3,2.7,13.5,2199,20.8,0.627,0.003,0.692,0.15,0.317,0.235,0.078,0.014,0.036,0.175,0.192,3.8,4.5,8.3,0.181,0.6,0.8,1.4,1.9,2199,388,613,0,2,388,611,226,424,296,644,940,104,64,92,170,203,1002
"Al Jefferson",2017,32,"C","IND",66,0.499,0,0.5,0.499,0.765,2744,14.1,3.6,7.1,0,0,3.6,7.1,1,1.3,1.1,3.1,4.2,0.9,0.3,0.2,0.5,1.9,8.1,931,18.9,0.526,0.002,0.18,0.092,0.242,0.168,0.11,0.01,0.015,0.061,0.261,1.2,1.1,2.3,0.119,-0.3,-1.1,-1.4,0.1,931,235,471,0,1,235,470,65,85,75,203,278,57,19,16,33,125,535
"Nikola Jokic",2017,21,"C","DEN",73,0.578,0.324,0.628,0.605,0.825,203999,27.9,6.8,11.7,0.6,1.9,6.2,9.8,2.6,3.1,2.9,6.9,9.8,4.9,0.8,0.8,2.3,2.9,16.7,2038,26.3,0.64,0.163,0.267,0.116,0.272,0.195,0.288,0.015,0.021,0.152,0.235,7.7,2,9.7,0.228,5.9,1.4,7.3,4.8,2038,494,854,45,139,449,715,188,228,212,506,718,359,61,55,171,214,1221
"Damian Jones",2017,21,"C","GSW",10,0.5,0,0.5,0.5,0.3,1627745,8.5,0.8,1.6,0,0,0.8,1.6,0.3,1,0.9,1.4,2.3,0,0.1,0.4,0.6,1.5,1.9,85,5.3,0.466,0,0.625,0.124,0.17,0.148,0,0.6,0.037,0.227,0.134,-0.1,0.1,0,0.018,-7.7,-1.9,-9.7,-0.2,85,8,16,0,0,8,16,3,10,9,14,23,0,1,4,6,15,19
"DeAndre Jordan",2017,28,"C","LAC",81,0.714,0,0.717,0.714,0.482,201599,31.7,5.1,7.1,0,0,5.1,7.1,2.5,5.2,3.7,10.1,13.8,1.2,0.6,1.7,1.4,2.6,12.7,2570,21.8,0.673,0.003,0.737,0.133,0.346,0.242,0.057,0.01,0.043,0.131,0.153,7.2,4.6,11.8,0.221,2.5,0.9,3.3,3.5,2570,412,577,0,2,412,575,205,425,298,816,1114,96,51,134,115,212,1029
"Frank Kaminsky",2017,23,"C","CHO",75,0.399,0.328,0.455,0.471,0.756,1626163,26.1,4.3,10.7,1.5,4.7,2.7,6,1.6,2.1,0.8,3.7,4.5,2.2,0.6,0.5,1,1.9,11.7,1954,13,0.502,0.441,0.195,0.032,0.158,0.095,0.135,0.012,0.015,0.08,0.218,0.4,1.9,2.3,0.056,-0.5,-0.6,-1.2,0.4,1954,320,802,116,354,204,448,118,156,57,279,336,162,46,34,76,139,874
"Kosta Koufos",2017,27,"C","SAC",71,0.551,0,0.552,0.551,0.613,201585,20,3,5.5,0,0,3,5.5,0.5,0.9,1.7,4,5.7,0.7,0.5,0.7,0.9,2.4,6.6,1419,13.8,0.56,0.003,0.158,0.097,0.23,0.164,0.053,0.013,0.031,0.127,0.153,1.2,1.4,2.6,0.089,-2.1,-0.4,-2.5,-0.2,1419,216,392,0,1,216,391,38,62,118,285,403,47,36,48,61,172,470
"Alex Len",2017,23,"C","PHO",77,0.497,0.25,0.503,0.5,0.721,203458,20.3,3,6,0,0.2,2.9,5.9,1.9,2.7,2,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8,1560,15,0.553,0.026,0.449,0.106,0.253,0.178,0.042,0.012,0.051,0.155,0.176,1.2,1.7,3,0.091,-2.4,0.1,-2.3,-0.1,1560,230,463,3,12,227,451,150,208,156,354,510,44,38,98,102,242,613
"Shawn Long",2017,24,"C","PHI",18,0.56,0.368,0.6,0.592,0.543,1627848,13,3.4,6.1,0.4,1.1,3,5,1.1,1.9,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,8.2,234,24.1,0.595,0.174,0.321,0.193,0.208,0.2,0.107,0.019,0.031,0.095,0.254,0.6,0.3,0.9,0.195,2.3,-1.1,1.2,0.2,234,61,109,7,19,54,90,19,35,41,44,85,13,9,9,13,49,148
"Kevon Looney",2017,20,"C","GSW",53,0.523,0.222,0.551,0.533,0.618,1626172,8.4,1.1,2,0,0.2,1,1.8,0.4,0.6,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,2.5,447,13.6,0.553,0.084,0.318,0.115,0.185,0.152,0.085,0.016,0.03,0.122,0.134,0.7,0.8,1.4,0.155,-2.4,0.7,-1.7,0,447,56,107,2,9,54,98,21,34,44,80,124,29,15,17,17,64,135
"Brook Lopez",2017,28,"C","BRK",75,0.474,0.346,0.536,0.531,0.81,201572,29.6,7.4,15.6,1.8,5.2,5.6,10.5,3.9,4.9,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5,2222,20.4,0.578,0.33,0.311,0.058,0.133,0.096,0.148,0.8,0.042,0.121,0.292,3.1,1.8,4.9,0.105,2.9,-0.6,2.3,2.4,2222,555,1172,134,387,421,785,295,364,121,282,403,176,38,124,184,192,1539
"Robin Lopez",2017,28,"C","CHI",81,0.493,0,0.494,0.493,0.721,201577,28,4.7,9.6,0,0,4.7,9.5,0.9,1.3,3,3.4,6.4,1,0.2,1.4,1.1,1.9,10.4,2271,14.4,0.511,0.003,0.134,0.115,0.132,0.123,0.056,0.4,0.041,0.1,0.175,1.8,2.4,4.3,0.09,-1.4,-0.8,-2.2,-0.1,2271,382,775,0,2,382,773,75,104,244,276,520,80,18,117,91,151,839
"Ian Mahinmi",2017,30,"C","WAS",31,0.586,0,0.586,0.586,0.573,101133,17.9,2.1,3.6,0,0,2.1,3.6,1.4,2.4,1.5,3.3,4.8,0.6,1.1,0.8,1.1,2.9,5.6,555,14.1,0.601,0,0.676,0.096,0.208,0.152,0.047,0.029,0.036,0.191,0.14,0.5,0.9,1.4,0.123,-3,1.6,-1.4,0.1,555,65,111,0,0,65,111,43,75,47,103,150,19,33,24,34,90,173
"Thon Maker",2017,19,"C","MIL",57,0.459,0.378,0.514,0.536,0.653,1627748,9.9,1.5,3.2,0.5,1.3,1,1.9,0.6,0.9,0.7,1.3,2,0.4,0.2,0.5,0.3,1.5,4,562,14,0.558,0.409,0.271,0.084,0.152,0.118,0.062,0.9,0.041,0.077,0.178,0.8,0.5,1.3,0.113,-1.1,-0.9,-2,0,562,83,181,28,74,55,107,32,49,40,74,114,23,10,26,17,84,226
"Boban Marjanovic",2017,28,"C","DET",35,0.545,0,0.545,0.545,0.81,1626246,8.4,2.1,3.8,0,0,2.1,3.8,1.3,1.7,1.3,2.4,3.7,0.3,0.2,0.3,0.3,0.7,5.5,293,29.6,0.606,0,0.439,0.165,0.325,0.242,0.053,0.01,0.034,0.06,0.253,1.2,0.5,1.7,0.28,5.4,0.1,5.5,0.6,293,72,132,0,0,72,132,47,58,46,84,130,9,6,12,10,25,191
"JaVale McGee",2017,29,"C","GSW",77,0.652,0,0.658,0.652,0.505,201580,9.6,2.7,4.1,0,0,2.7,4.1,0.7,1.4,1.3,1.9,3.2,0.2,0.2,0.9,0.5,1.4,6.1,739,25.2,0.642,0.009,0.348,0.159,0.201,0.181,0.038,0.012,0.071,0.098,0.238,2,1.5,3.5,0.225,1,0.2,1.2,0.6,739,208,319,0,3,208,316,56,111,100,144,244,17,19,67,40,109,472
"Salah Mejri",2017,30,"C","DAL",73,0.642,0.333,0.649,0.646,0.59,1626257,12.4,1.2,1.9,0,0,1.2,1.8,0.5,0.8,1.3,2.9,4.2,0.2,0.4,0.8,0.5,2.1,2.9,905,14.8,0.65,0.022,0.445,0.119,0.284,0.198,0.024,0.018,0.061,0.196,0.106,1.3,1.7,3,0.159,-3,2.3,-0.7,0.3,905,88,137,1,3,87,134,36,61,97,211,308,14,32,61,40,152,213
"Greg Monroe",2017,26,"C","MIL",81,0.533,0,0.536,0.533,0.741,202328,22.5,4.8,9,0,0,4.8,8.9,2.2,3,2.1,4.5,6.6,2.3,1.1,0.5,1.7,2.1,11.7,1823,21.1,0.572,0.006,0.329,0.108,0.231,0.17,0.173,0.026,0.018,0.144,0.243,3,2.6,5.6,0.147,1.3,0.5,1.8,1.7,1823,387,726,0,4,387,722,177,239,167,365,532,187,92,38,140,168,951
"Timofey Mozgov",2017,30,"C","LAL",54,0.515,0,0.517,0.515,0.808,202389,20.4,3.1,6.1,0,0,3.1,6.1,1.2,1.4,1.9,3,4.9,0.8,0.3,0.6,1.3,2.5,7.4,1104,12.3,0.553,0.003,0.238,0.099,0.164,0.131,0.059,0.7,0.023,0.166,0.168,0.7,0.4,1.1,0.048,-2.9,-1.5,-4.3,-0.7,1104,169,328,0,1,169,327,63,78,104,160,264,43,16,31,72,133,401
"Mike Muscala",2017,25,"C","ATL",70,0.504,0.418,0.546,0.573,0.766,203488,17.7,2.4,4.8,0.7,1.6,1.8,3.2,0.7,0.9,1.1,2.3,3.4,1.4,0.4,0.6,0.8,1.4,6.2,1237,14.4,0.596,0.326,0.19,0.069,0.144,0.107,0.119,0.012,0.028,0.131,0.148,1.8,1.6,3.4,0.132,-0.1,1.2,1.1,1,1237,170,337,46,110,124,227,49,64,76,164,240,95,30,41,55,97,435
"Joakim Noah",2017,31,"C","NYK",46,0.49,0,0.493,0.49,0.436,201149,22.1,2.2,4.4,0,0,2.2,4.4,0.7,1.7,3.5,5.2,8.8,2.2,0.7,0.8,1.3,2.8,5,1015,15.2,0.491,0.005,0.386,0.171,0.256,0.214,0.141,0.015,0.03,0.197,0.126,1,1.2,2.2,0.106,-0.9,0.4,-0.5,0.4,1015,99,202,0,1,99,201,34,78,162,241,403,103,30,37,58,127,232
"Lucas Nogueira",2017,24,"C","TOR",57,0.66,0.25,0.694,0.67,0.657,203512,19.1,1.8,2.7,0.1,0.2,1.8,2.5,0.8,1.2,1.4,2.8,4.3,0.7,0.9,1.6,0.8,2.4,4.4,1088,15.5,0.682,0.077,0.429,0.085,0.168,0.127,0.054,0.024,0.071,0.199,0.095,1.7,2,3.7,0.164,-1,3,2,1.1,1088,103,156,3,12,100,144,44,67,82,162,244,42,52,89,46,137,253
"Kyle O'Quinn",2017,26,"C","NYK",79,0.521,0.118,0.538,0.523,0.771,203124,15.6,2.7,5.2,0,0.2,2.7,5,0.8,1.1,2,3.6,5.6,1.5,0.5,1.3,1,2.2,6.3,1229,20.5,0.552,0.041,0.201,0.137,0.248,0.192,0.148,0.015,0.069,0.145,0.185,2.1,1.8,3.9,0.151,0.2,1.7,1.9,1.2,1229,215,413,2,17,213,396,64,83,157,282,439,117,36,104,76,174,496
"Daniel Ochefu",2017,23,"C","WAS",19,0.444,0,0.444,0.444,0,1627849,3.9,0.6,1.4,0,0,0.6,1.4,0,0.1,0.3,0.9,1.2,0.2,0.1,0,0.2,0.9,1.3,75,6.6,0.43,0,0.074,0.076,0.254,0.165,0.058,0.013,0,0.097,0.18,-0.1,0.1,0,0.005,-7,-1.5,-8.4,-0.1,75,12,27,0,0,12,27,0,2,5,17,22,3,2,0,3,17,24
"Jahlil Okafor",2017,21,"C","PHI",50,0.514,0,0.514,0.514,0.671,1626143,22.7,4.8,9.4,0,0,4.8,9.4,2.1,3.2,1.6,3.2,4.8,1.2,0.4,1,1.8,2.4,11.8,1134,14.8,0.546,0,0.335,0.078,0.155,0.117,0.09,0.9,0.034,0.144,0.241,0.1,1.1,1.2,0.05,-1.9,-0.6,-2.5,-0.1,1134,242,471,0,0,242,471,106,158,81,159,240,58,20,49,91,122,590
"Kelly Olynyk",2017,25,"C","BOS",75,0.512,0.354,0.608,0.579,0.732,203482,20.5,3.5,6.8,0.9,2.6,2.6,4.2,1.2,1.6,1,3.8,4.8,2,0.6,0.4,1.3,2.8,9,1538,15.3,0.603,0.378,0.242,0.053,0.207,0.131,0.152,0.014,0.015,0.146,0.19,2.2,1.9,4.1,0.127,-0.3,0.6,0.3,0.9,1538,260,508,68,192,192,316,90,123,73,288,361,148,43,29,96,207,678
"Arinze Onuaku",2017,29,"C","ORL",8,0.5,0,0.5,0.5,0,202620,3.5,0.3,0.5,0,0,0.3,0.5,0,0,0.3,0.5,0.8,0.3,0,0.1,0.3,0.4,0.5,28,5.8,0.5,0,0,0.076,0.16,0.117,0.099,0,0.029,0.333,0.094,0,0,0,-0.005,-6.1,-0.3,-6.4,0,28,2,4,0,0,2,4,0,0,2,4,6,2,0,1,2,3,4
"Chinanu Onuaku",2017,20,"C","HOU",5,0.714,0,0.714,0.714,0.01,1627778,10.4,1,1.4,0,0,1,1.4,0.8,0.8,0.4,1.6,2,0.6,0.6,0.2,0.8,1.2,2.8,52,12.3,0.799,0,0.571,0.042,0.168,0.105,0.078,0.028,0.016,0.313,0.104,0.1,0.1,0.1,0.123,-2.8,1.4,-1.5,0,52,5,7,0,0,5,7,4,4,2,8,10,3,3,1,4,6,14
"Zaza Pachulia",2017,32,"C","GSW",70,0.534,0,0.538,0.534,0.778,2585,18.1,2.3,4.4,0,0,2.3,4.4,1.4,1.8,2,3.9,5.9,1.9,0.8,0.5,1.2,2.4,6.1,1268,16.1,0.588,0.007,0.41,0.129,0.22,0.177,0.136,0.022,0.02,0.194,0.153,2.3,2.5,4.7,0.178,-1.1,1.6,0.6,0.8,1268,164,307,0,2,164,305,98,126,140,270,410,132,59,33,87,166,426
"Georgios Papagiannis",2017,19,"C","SAC",22,0.549,0,0.56,0.549,0.857,1627834,16.1,2.5,4.6,0,0.1,2.5,4.5,0.5,0.6,1.1,2.8,3.9,0.9,0.1,0.8,1.1,2,5.6,355,12.7,0.573,0.02,0.137,0.079,0.2,0.14,0.09,0.4,0.044,0.182,0.169,0.1,0.3,0.4,0.057,-3.1,-0.6,-3.8,-0.2,355,56,102,0,2,56,100,12,14,24,62,86,20,3,17,24,44,124
"Marshall Plumlee",2017,24,"C","NYK",21,0.533,0,0.533,0.533,0.421,1627850,8.1,0.8,1.4,0,0,0.8,1.4,0.4,0.9,1.1,1.3,2.4,0.5,0.2,0.2,0.6,1.1,1.9,170,10.9,0.521,0,0.633,0.145,0.178,0.162,0.081,0.012,0.019,0.238,0.128,0,0.1,0.2,0.048,-3.6,-1,-4.6,-0.1,170,16,30,0,0,16,30,8,19,23,28,51,10,4,4,12,23,40
"Jakob Poeltl",2017,21,"C","TOR",54,0.583,0,0.583,0.583,0.544,1627751,11.6,1.2,2.1,0,0,1.2,2.1,0.6,1.1,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,3.1,626,12.2,0.589,0,0.496,0.141,0.157,0.149,0.027,0.014,0.028,0.172,0.121,0.9,0.7,1.6,0.125,-3,-0.1,-3.1,-0.2,626,67,115,0,0,67,115,31,57,78,87,165,12,17,20,29,113,165
"Dwight Powell",2017,25,"C","DAL",77,0.515,0.284,0.571,0.542,0.759,203939,17.3,2.5,4.9,0.3,1,2.2,3.9,1.4,1.8,1.2,2.8,4,0.6,0.8,0.5,0.4,1.8,6.7,1333,17.6,0.588,0.196,0.374,0.077,0.195,0.133,0.061,0.024,0.026,0.072,0.167,2.7,1.9,4.6,0.165,-0.1,1.1,1,1,1333,194,377,21,74,173,303,107,141,93,213,306,49,61,39,34,135,516
"Willie Reed",2017,26,"C","MIA",71,0.568,0.25,0.573,0.57,0.557,203186,14.5,2.3,4,0,0.1,2.3,4,0.7,1.2,1.8,2.9,4.7,0.4,0.3,0.7,0.4,1.9,5.3,1031,17.1,0.578,0.014,0.309,0.137,0.22,0.178,0.039,0.9,0.036,0.087,0.153,2.1,1.5,3.6,0.168,-0.9,0,-0.9,0.3,1031,162,285,1,4,161,281,49,88,129,203,332,26,18,47,31,137,374
"Larry Sanders",2017,28,"C","CLE",5,0.25,0,0.25,0.25,0.01,202336,2.6,0.2,0.8,0,0,0.2,0.8,0.4,0.4,0.6,0.2,0.8,0,0.2,0.2,0.4,1,0.8,13,6.5,0.41,0,0.5,0.263,0.082,0.17,0,0.038,0.062,0.291,0.236,0,0,0,-0.029,-13.4,-1.7,-15,0,13,1,4,0,0,1,4,2,2,3,1,4,0,1,1,2,5,4
"Jason Smith",2017,30,"C","WAS",74,0.529,0.474,0.546,0.585,0.686,201160,14.4,2.4,4.4,0.5,1.1,1.9,3.4,0.5,0.7,0.9,2.6,3.5,0.5,0.3,0.7,0.8,2.3,5.7,1068,13.6,0.598,0.237,0.155,0.068,0.204,0.136,0.05,0.01,0.042,0.142,0.167,1,1.3,2.3,0.103,-2.1,0.4,-1.8,0.1,1068,174,329,37,78,137,251,35,51,64,194,258,37,21,54,58,168,420
"Marreese Speights",2017,29,"C","LAC",82,0.445,0.372,0.52,0.539,0.876,201578,15.7,3,6.7,1.3,3.4,1.7,3.3,1.5,1.7,1.1,3.5,4.5,0.8,0.3,0.5,0.8,2.8,8.7,1286,17.5,0.584,0.505,0.25,0.079,0.241,0.162,0.08,0.9,0.026,0.102,0.236,2.5,1.7,4.2,0.155,0.9,-0.3,0.6,0.9,1286,244,548,103,277,141,271,120,137,88,285,373,65,23,41,69,229,711
"Tiago Splitter",2017,32,"C","PHI",8,0.452,0.333,0.48,0.484,0.818,201168,9.5,1.8,3.9,0.3,0.8,1.5,3.1,1.1,1.4,1,1.8,2.8,0.5,0.1,0.1,0.8,1,4.9,76,15,0.544,0.194,0.355,0.116,0.203,0.159,0.089,0.6,0.01,0.143,0.239,0.1,0.1,0.1,0.072,-1.6,-2.7,-4.3,0,76,14,31,2,6,12,25,9,11,8,14,22,4,1,1,6,8,39
"Jarnell Stokes",2017,23,"C","DEN",2,0.01,0,0.01,0.01,0.5,203950,3.5,0.5,0.5,0,0,0.5,0.5,0.5,1,0.5,0.5,1,1,0.5,0,0,1.5,1.5,7,31.5,0.798,0,0.02,0.159,0.156,0.158,0.401,0.07,0,0,0.114,0.1,0,0.1,0.48,4.9,11.9,16.8,0,7,1,1,0,0,1,1,1,2,1,1,2,2,1,0,0,3,3
"Diamond Stone",2017,19,"C","LAC",7,0.231,0,0.231,0.231,0.01,1627754,3.4,0.4,1.9,0,0,0.4,1.9,0.6,0.6,0.1,0.7,0.9,0,0,0.1,0.3,0.7,1.4,24,-1.2,0.339,0,0.308,0.048,0.227,0.14,0,0,0.034,0.119,0.313,-0.1,0,-0.1,-0.211,-14.9,-5.9,-20.8,-0.1,24,3,13,0,0,3,13,4,4,1,5,6,0,0,1,2,5,10
"Tristan Thompson",2017,25,"C","CLE",78,0.6,0,0.604,0.6,0.498,202684,29.9,3.4,5.6,0,0,3.4,5.6,1.4,2.7,3.7,5.5,9.2,1,0.5,1.1,0.8,2.3,8.1,2336,15.3,0.594,0.007,0.487,0.139,0.196,0.169,0.046,0.8,0.029,0.108,0.113,5,2.3,7.3,0.149,0,-0.7,-0.7,0.7,2336,262,437,0,3,262,434,106,213,286,429,715,77,39,84,64,176,630
"Mike Tobey",2017,22,"C","CHO",2,0.25,0,0.25,0.25,0,1627861,12.5,0.5,2,0,0,0.5,2,0,0,1,0.5,1.5,0.5,0,0,0.5,1,1,25,-0.1,0.25,0,0,0.087,0.044,0.066,0.054,0,0,0.2,0.09,0,0,0,-0.07,-6.9,-2.7,-9.5,0,25,1,4,0,0,1,4,0,0,2,1,3,1,0,0,1,2,2
"Karl-Anthony Towns",2017,21,"C","MIN",82,0.542,0.367,0.582,0.576,0.832,1626157,37,9.8,18,1.2,3.4,8.5,14.7,4.3,5.2,3.6,8.7,12.3,2.7,0.7,1.3,2.6,2.9,25.1,3030,25.9,0.618,0.186,0.289,0.112,0.278,0.194,0.132,0.9,0.029,0.113,0.275,9.9,2.8,12.7,0.201,5.5,-0.7,4.7,5.2,3030,802,1480,101,275,701,1205,356,428,296,711,1007,220,56,103,212,241,2061
"Myles Turner",2017,20,"C","IND",81,0.511,0.348,0.536,0.534,0.809,1626167,31.4,5.5,10.7,0.5,1.4,5,9.3,3,3.7,1.7,5.6,7.3,1.3,0.9,2.1,1.3,3.2,14.5,2541,18.5,0.585,0.132,0.349,0.062,0.196,0.13,0.066,0.015,0.059,0.095,0.195,4.3,3.7,8,0.151,-0.1,1.1,1.1,2,2541,444,869,40,115,404,754,245,303,139,450,589,106,74,172,105,262,1173
"Jonas Valanciunas",2017,24,"C","TOR",80,0.557,0.5,0.557,0.558,0.811,202685,25.8,4.9,8.8,0,0,4.9,8.8,2.2,2.7,2.8,6.7,9.5,0.7,0.5,0.8,1.3,2.7,12,2066,20.1,0.601,0.003,0.309,0.124,0.291,0.208,0.044,0.9,0.026,0.117,0.195,4.9,3,7.9,0.183,1.1,-0.8,0.3,1.2,2066,391,702,1,2,390,700,176,217,226,533,759,57,37,63,106,216,959
"Anderson Varejao",2017,34,"C","GSW",14,0.357,0,0.357,0.357,0.727,2760,6.6,0.4,1,0,0,0.4,1,0.6,0.8,0.9,1.1,1.9,0.7,0.2,0.2,0.6,1.1,1.3,92,9.4,0.478,0,0.786,0.153,0.168,0.161,0.13,0.016,0.026,0.298,0.126,0,0.1,0.2,0.097,-4.7,0.5,-4.2,-0.1,92,5,14,0,0,5,14,8,11,12,15,27,10,3,3,8,16,18
